=== DECK CARDS ===
ID=   11 | Mist Energy                    | Stage=Special Energy            | HP=  n/a | Type={C}   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=As long as this card is attached to a Pok├⌐mon, it provides {C} Energy.  Prevent 
ID=   12 | Legacy Energy                  | Stage=Special Energy            | HP=  n/a | Type={A}   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=As long as this card is attached to a Pok├⌐mon, it provides every type of Energy 
ID=   19 | Telepath Psychic Energy        | Stage=Special Energy            | HP=  n/a | Type={P}   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=As long as this card is attached to a Pok├⌐mon, it provides {P} Energy. When you 
ID=   65 | Dunsparce                      | Stage=Basic Pok├⌐mon             | HP=   60 | Type={C}   | Prev=n/a                  | Move=Gnaw                      | Cost=ΓùÅ            | Dmg=10       | Eff=n/a
ID=   65 | Dunsparce                      | Stage=Basic Pok├⌐mon             | HP=   60 | Type={C}   | Prev=n/a                  | Move=Dig                       | Cost=ΓùÅΓùÅ           | Dmg=30       | Eff=Flip a coin. If heads, during your opponentΓÇÖs next turn, prevent all damage from
ID=   66 | Dudunsparce                    | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Type={C}   | Prev=Dunsparce            | Move=[Ability] Run Away Draw   | Cost=n/a          | Dmg=n/a      | Eff=Once during your turn, you may draw 3 cards. If you drew any cards in this way, 
ID=   66 | Dudunsparce                    | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Type={C}   | Prev=Dunsparce            | Move=Land Crush                | Cost=ΓùÅΓùÅΓùÅ          | Dmg=90       | Eff=n/a
ID=  304 | HopΓÇÖs Snorlax                  | Stage=Basic Pok├⌐mon             | HP=  150 | Type={C}   | Prev=n/a                  | Move=[Ability] Extra Helpings  | Cost=n/a          | Dmg=n/a      | Eff=Attacks used by your HopΓÇÖs Pok├⌐mon do 30 more damage to your opponentΓÇÖs Active P
ID=  304 | HopΓÇÖs Snorlax                  | Stage=Basic Pok├⌐mon             | HP=  150 | Type={C}   | Prev=n/a                  | Move=Dynamic Press             | Cost=ΓùÅΓùÅΓùÅ          | Dmg=140      | Eff=This Pok├⌐mon also does 80 damage to itself.
ID=  878 | Hop's Phantump                 | Stage=Basic Pok├⌐mon             | HP=   70 | Type={P}   | Prev=n/a                  | Move=Splashing Dodge           | Cost=ΓùÅ            | Dmg=10       | Eff=Flip a coin. If heads, during your opponentΓÇÖs next turn, prevent all damage from
ID=  879 | Hop's Trevenant                | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Type={P}   | Prev=Hop's Phantump       | Move=Horrifying Revenge        | Cost=ΓùÅ            | Dmg=30       | Eff=If any of your HopΓÇÖs Pok├⌐mon were Knocked Out by damage from an attack during yo
ID=  879 | Hop's Trevenant                | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Type={P}   | Prev=Hop's Phantump       | Move=Corner                    | Cost={P}ΓùÅΓùÅ        | Dmg=90       | Eff=During your opponentΓÇÖs next turn, the Defending Pok├⌐mon canΓÇÖt retreat.
ID= 1086 | Buddy-Buddy Poffin             | Stage=Item                      | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Search your deck for up to 2 Basic Pok├⌐mon with 70 HP or less and put them onto 
ID= 1097 | Night Stretcher                | Stage=Item                      | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Put a Pok├⌐mon or a Basic Energy card from your discard pile into your hand.
ID= 1115 | HopΓÇÖs Bag                      | Stage=Item                      | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Search your deck for up to 2 Basic HopΓÇÖs Pok├⌐mon and put them onto your Bench. T
ID= 1122 | Pok├⌐gear 3.0                   | Stage=Item                      | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Look at the top 7 cards of your deck. You may reveal a Supporter card you find t
ID= 1152 | Pok├⌐ Pad                       | Stage=Item                      | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Search your deck for a Pok├⌐mon that doesnΓÇÖt have a Rule Box, reveal it, and put 
ID= 1171 | HopΓÇÖs Choice Band              | Stage=Pok├⌐mon Tool              | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Attacks used by the HopΓÇÖs Pok├⌐mon this card is attached to cost {C} less and do 
ID= 1182 | BossΓÇÖs Orders                  | Stage=Supporter                 | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Switch in 1 of your opponentΓÇÖs Benched Pok├⌐mon to the Active Spot.
ID= 1194 | ColressΓÇÖs Tenacity             | Stage=Supporter                 | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Search your deck for a Stadium card and an Energy card, reveal them, and put the
ID= 1210 | BrockΓÇÖs Scouting               | Stage=Supporter                 | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Search your deck for up to 2 Basic Pok├⌐mon or 1 Evolution Pok├⌐mon, reveal them, 
ID= 1227 | Lillie's Determination         | Stage=Supporter                 | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Shuffle your hand into your deck. Then, draw 6 cards. If you have exactly 6 Priz
ID= 1255 | Postwick                       | Stage=Stadium                   | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Attacks used by HopΓÇÖs Pok├⌐mon (both yours and your opponentΓÇÖs) do 30 more damage

=== EVOLUTION LINES FOR DECK POKEMON ===
ID=   11 | Mist Energy                    | Stage=Special Energy            | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID=   12 | Legacy Energy                  | Stage=Special Energy            | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID=   19 | Telepath Psychic Energy        | Stage=Special Energy            | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID=   65 | Dunsparce                      | Stage=Basic Pok├⌐mon             | HP=   60 | Prev=n/a                  | Move=Gnaw                      | Cost=ΓùÅ            | Dmg=10      
ID=   65 | Dunsparce                      | Stage=Basic Pok├⌐mon             | HP=   60 | Prev=n/a                  | Move=Dig                       | Cost=ΓùÅΓùÅ           | Dmg=30      
ID=   66 | Dudunsparce                    | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Prev=Dunsparce            | Move=[Ability] Run Away Draw   | Cost=n/a          | Dmg=n/a     
ID=   66 | Dudunsparce                    | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Prev=Dunsparce            | Move=Land Crush                | Cost=ΓùÅΓùÅΓùÅ          | Dmg=90      
ID=  304 | HopΓÇÖs Snorlax                  | Stage=Basic Pok├⌐mon             | HP=  150 | Prev=n/a                  | Move=[Ability] Extra Helpings  | Cost=n/a          | Dmg=n/a     
ID=  304 | HopΓÇÖs Snorlax                  | Stage=Basic Pok├⌐mon             | HP=  150 | Prev=n/a                  | Move=Dynamic Press             | Cost=ΓùÅΓùÅΓùÅ          | Dmg=140     
ID=  305 | Dunsparce                      | Stage=Basic Pok├⌐mon             | HP=   70 | Prev=n/a                  | Move=Trading Places            | Cost=ΓùÅ            | Dmg=n/a     
ID=  305 | Dunsparce                      | Stage=Basic Pok├⌐mon             | HP=   70 | Prev=n/a                  | Move=Ram                       | Cost=ΓùÅΓùÅ           | Dmg=20      
ID=  306 | Dudunsparce ex                 | Stage=Stage 1 Pok├⌐mon           | HP=  270 | Prev=Dunsparce            | Move=Tenacious Tail            | Cost=ΓùÅ            | Dmg=60├ù     
ID=  306 | Dudunsparce ex                 | Stage=Stage 1 Pok├⌐mon           | HP=  270 | Prev=Dunsparce            | Move=Destructive Drill         | Cost=ΓùÅΓùÅΓùÅ          | Dmg=150     
ID=  878 | Hop's Phantump                 | Stage=Basic Pok├⌐mon             | HP=   70 | Prev=n/a                  | Move=Splashing Dodge           | Cost=ΓùÅ            | Dmg=10      
ID=  879 | Hop's Trevenant                | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Prev=Hop's Phantump       | Move=Horrifying Revenge        | Cost=ΓùÅ            | Dmg=30      
ID=  879 | Hop's Trevenant                | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Prev=Hop's Phantump       | Move=Corner                    | Cost={P}ΓùÅΓùÅ        | Dmg=90      
ID= 1086 | Buddy-Buddy Poffin             | Stage=Item                      | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1097 | Night Stretcher                | Stage=Item                      | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1115 | HopΓÇÖs Bag                      | Stage=Item                      | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1122 | Pok├⌐gear 3.0                   | Stage=Item                      | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1152 | Pok├⌐ Pad                       | Stage=Item                      | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1171 | HopΓÇÖs Choice Band              | Stage=Pok├⌐mon Tool              | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1182 | BossΓÇÖs Orders                  | Stage=Supporter                 | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1194 | ColressΓÇÖs Tenacity             | Stage=Supporter                 | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1210 | BrockΓÇÖs Scouting               | Stage=Supporter                 | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1227 | Lillie's Determination         | Stage=Supporter                 | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1255 | Postwick                       | Stage=Stadium                   | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     

=== ALL SUPPORTERS ===
ID= 1181 | Billy & O'Nare                 | Supporter            | Eff=Draw 2 cards. Then, if you have 10 or more cards in your hand, draw 2 more cards.
ID=   93 | Dipplin                        | HP=   80 | Type={G}   | Prev=Applin               | Move=[Ability] Festival Lead   | Cost=n/a          | Dmg=n/a     
ID=   93 | Dipplin                        | HP=   80 | Type={G}   | Prev=Applin               | Move=Do the Wave               | Cost={G}          | Dmg=20├ù     
ID=   94 | Sinistcha                      | HP=   70 | Type={G}   | Prev=Poltchageist         | Move=Cursed Drop               | Cost={G}          | Dmg=n/a     
ID=   94 | Sinistcha                      | HP=   70 | Type={G}   | Prev=Poltchageist         | Move=Spill the Tea             | Cost={G}          | Dmg=70├ù     
ID=  102 | Milotic                        | HP=  120 | Type={W}   | Prev=Feebas               | Move=[Ability] Mentally Calm   | Cost=n/a          | Dmg=n/a     
ID=  102 | Milotic                        | HP=  120 | Type={W}   | Prev=Feebas               | Move=Hydro Splash              | Cost={W}ΓùÅΓùÅ        | Dmg=100     
ID=  104 | Froslass                       | HP=   90 | Type={W}   | Prev=Snorunt              | Move=[Ability] Freezing Shroud | Cost=n/a          | Dmg=n/a     
ID=  104 | Froslass                       | HP=   90 | Type={W}   | Prev=Snorunt              | Move=Frost Smash               | Cost={W}ΓùÅ         | Dmg=60      
ID=  106 | Palafin                        | HP=  100 | Type={W}   | Prev=Finizen              | Move=[Ability] Zero to Hero    | Cost=n/a          | Dmg=n/a     
ID=  106 | Palafin                        | HP=  100 | Type={W}   | Prev=Finizen              | Move=Wave Splash               | Cost={W}ΓùÅ         | Dmg=30      
ID=  107 | Palafin ex                     | HP=  340 | Type={W}   | Prev=Finizen              | Move=[Ability] HeroΓÇÖs Spirit   | Cost=n/a          | Dmg=n/a     
ID=  107 | Palafin ex                     | HP=  340 | Type={W}   | Prev=Finizen              | Move=Giga Impact               | Cost={W}          | Dmg=250     
ID=  110 | Slurpuff                       | HP=  120 | Type={P}   | Prev=Swirlix              | Move=Slurp Slurp               | Cost={P}ΓùÅ         | Dmg=90├ù     
ID=  114 | Gurdurr                        | HP=  100 | Type={F}   | Prev=Timburr              | Move=Knuckle Punch             | Cost={F}          | Dmg=20      
ID=  114 | Gurdurr                        | HP=  100 | Type={F}   | Prev=Timburr              | Move=Superpower                | Cost={F}ΓùÅΓùÅ        | Dmg=50      
ID=  120 | Drakloak                       | HP=   90 | Type=τ½£     | Prev=Dreepy               | Move=[Ability] Recon Directive | Cost=n/a          | Dmg=n/a     
ID=  120 | Drakloak                       | HP=   90 | Type=τ½£     | Prev=Dreepy               | Move=Dragon Headbutt           | Cost={R}{P}       | Dmg=70      
ID=  125 | Blissey ex                     | HP=  300 | Type={C}   | Prev=Chansey              | Move=[Ability] Happy Switch    | Cost=n/a          | Dmg=n/a     
ID=  125 | Blissey ex                     | HP=  300 | Type={C}   | Prev=Chansey              | Move=Return                    | Cost=ΓùÅΓùÅΓùÅ          | Dmg=180     
ID=  126 | Galvantula                     | HP=  100 | Type={G}   | Prev=Joltik               | Move=[Ability] Compound Eyes   | Cost=n/a          | Dmg=n/a     
ID=  126 | Galvantula                     | HP=  100 | Type={G}   | Prev=Joltik               | Move=Shocking Web              | Cost={G}ΓùÅ         | Dmg=50      
ID=  128 | Dartrix                        | HP=   90 | Type={G}   | Prev=Rowlet               | Move=United Wings              | Cost=ΓùÅ            | Dmg=20├ù     
ID=  128 | Dartrix                        | HP=   90 | Type={G}   | Prev=Rowlet               | Move=Cutting Wind              | Cost={G}          | Dmg=30      
ID=  130 | Revavroom ex                   | HP=  280 | Type={L}   | Prev=Varoom               | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=  130 | Revavroom ex                   | HP=  280 | Type={L}   | Prev=Varoom               | Move=Accelerator Flash         | Cost={M}          | Dmg=20      
ID=  130 | Revavroom ex                   | HP=  280 | Type={L}   | Prev=Varoom               | Move=Shattering Speed          | Cost={M}{M}{M}    | Dmg=250     
ID=  132 | Dusclops                       | HP=   90 | Type={P}   | Prev=Duskull              | Move=[Ability] Cursed Blast    | Cost=n/a          | Dmg=n/a     
ID=  132 | Dusclops                       | HP=   90 | Type={P}   | Prev=Duskull              | Move=Will-O-Wisp               | Cost={P}{P}       | Dmg=50      
ID=  134 | Sylveon                        | HP=  120 | Type={P}   | Prev=Eevee                | Move=Mystical Return           | Cost={P}          | Dmg=n/a     
ID=  134 | Sylveon                        | HP=  120 | Type={P}   | Prev=Eevee                | Move=Disarming Voice           | Cost={P}ΓùÅΓùÅ        | Dmg=90      
ID=  137 | Zoroark                        | HP=  120 | Type={D}   | Prev=Zorua                | Move=Illusory Hijacking        | Cost=ΓùÅΓùÅ           | Dmg=60├ù     
ID=  137 | Zoroark                        | HP=  120 | Type={D}   | Prev=Zorua                | Move=Claw Slash                | Cost={D}ΓùÅΓùÅ        | Dmg=110     
ID=  146 | Lileep                         | HP=  100 | Type={G}   | Prev=Antique Root Fossil  | Move=Bind Down                 | Cost={G}          | Dmg=50      
ID=  152 | Raboot                         | HP=   90 | Type={R}   | Prev=Scorbunny            | Move=Low Sweep                 | Cost={R}          | Dmg=30      
ID=  152 | Raboot                         | HP=   90 | Type={R}   | Prev=Scorbunny            | Move=Combustion                | Cost={R}ΓùÅΓùÅ        | Dmg=60      
ID=  156 | Crabominable                   | HP=  160 | Type={W}   | Prev=Crabrawler           | Move=[Ability] Food Prep       | Cost=n/a          | Dmg=n/a     
ID=  156 | Crabominable                   | HP=  160 | Type={W}   | Prev=Crabrawler           | Move=Haymaker                  | Cost={W}ΓùÅΓùÅΓùÅΓùÅ      | Dmg=250     
ID=  158 | Drednaw                        | HP=  140 | Type={W}   | Prev=Chewtle              | Move=[Ability] Impervious Shell | Cost=n/a          | Dmg=n/a     
ID=  158 | Drednaw                        | HP=  140 | Type={W}   | Prev=Chewtle              | Move=Hard Crunch               | Cost=ΓùÅΓùÅΓùÅ          | Dmg=80      
ID=  161 | Galvantula ex                  | HP=  260 | Type={L}   | Prev=Joltik               | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=  161 | Galvantula ex                  | HP=  260 | Type={L}   | Prev=Joltik               | Move=Charged Web               | Cost={L}ΓùÅ         | Dmg=110     
ID=  161 | Galvantula ex                  | HP=  260 | Type={L}   | Prev=Joltik               | Move=Fulgurite                 | Cost={G}{L}{F}    | Dmg=180     
ID=  163 | Slowking                       | HP=  120 | Type={P}   | Prev=Slowpoke             | Move=Seek Inspiration          | Cost={P}ΓùÅ         | Dmg=n/a     
ID=  163 | Slowking                       | HP=  120 | Type={P}   | Prev=Slowpoke             | Move=Super Psy Bolt            | Cost={P}{P}ΓùÅ      | Dmg=120     
ID=  166 | Klang                          | HP=   90 | Type={M}   | Prev=Klink                | Move=Iron Tackle               | Cost=ΓùÅΓùÅ           | Dmg=60      
ID=  170 | Archaludon                     | HP=  180 | Type={M}   | Prev=Duraludon            | Move=[Ability] Metal Bridge    | Cost=n/a          | Dmg=n/a     
ID=  170 | Archaludon                     | HP=  180 | Type={M}   | Prev=Duraludon            | Move=Iron Blaster              | Cost={M}{M}ΓùÅ      | Dmg=160     
ID=  173 | Noctowl                        | HP=  100 | Type={C}   | Prev=Hoothoot             | Move=[Ability] Jewel Seeker    | Cost=n/a          | Dmg=n/a     
ID=  173 | Noctowl                        | HP=  100 | Type={C}   | Prev=Hoothoot             | Move=Speed Wing                | Cost=ΓùÅΓùÅ           | Dmg=60      
ID=  181 | Quaxwell                       | HP=  100 | Type={W}   | Prev=Quaxly               | Move=Aqua Edge                 | Cost={W}          | Dmg=40      
ID=  188 | Vibrava                        | HP=   90 | Type={F}   | Prev=Trapinch             | Move=Screech                   | Cost=ΓùÅ            | Dmg=n/a     
ID=  188 | Vibrava                        | HP=   90 | Type={F}   | Prev=Trapinch             | Move=Cutting Wind              | Cost={F}ΓùÅ         | Dmg=50      
ID=  190 | Archaludon ex                  | HP=  300 | Type={M}   | Prev=Duraludon            | Move=[Ability] Assemble Alloy  | Cost=n/a          | Dmg=n/a     
ID=  190 | Archaludon ex                  | HP=  300 | Type={M}   | Prev=Duraludon            | Move=Metal Defender            | Cost={M}{M}{M}    | Dmg=220     
ID=  191 | Gholdengo                      | HP=  130 | Type={M}   | Prev=Gimmighoul           | Move=Strike It Rich            | Cost={M}          | Dmg=30      
ID=  191 | Gholdengo                      | HP=  130 | Type={M}   | Prev=Gimmighoul           | Move=Surf Back                 | Cost=ΓùÅΓùÅΓùÅ          | Dmg=100     
ID=  193 | Alolan Exeggutor ex            | HP=  300 | Type=τ½£     | Prev=Exeggcute            | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=  193 | Alolan Exeggutor ex            | HP=  300 | Type=τ½£     | Prev=Exeggcute            | Move=Tropical Frenzy           | Cost={G}{W}       | Dmg=150     
ID=  193 | Alolan Exeggutor ex            | HP=  300 | Type=τ½£     | Prev=Exeggcute            | Move=Swinging Sphene           | Cost={G}{W}{F}    | Dmg=n/a     
ID=  194 | Altaria                        | HP=  120 | Type=τ½£     | Prev=Swablu               | Move=Humming Charge            | Cost={W}          | Dmg=n/a     
ID=  194 | Altaria                        | HP=  120 | Type=τ½£     | Prev=Swablu               | Move=Cotton Wings              | Cost={W}{M}       | Dmg=100     
ID=  200 | Spewpa                         | HP=   80 | Type={G}   | Prev=Scatterbug           | Move=Wander About              | Cost=ΓùÅ            | Dmg=n/a     
ID=  200 | Spewpa                         | HP=   80 | Type={G}   | Prev=Scatterbug           | Move=Tackle                    | Cost={G}          | Dmg=30      
ID=  205 | Scovillain ex                  | HP=  260 | Type={R}   | Prev=Capsakid             | Move=[Ability] Double Type     | Cost=n/a          | Dmg=n/a     
ID=  205 | Scovillain ex                  | HP=  260 | Type={R}   | Prev=Capsakid             | Move=Spicy Rage                | Cost={R}{R}       | Dmg=10      
ID=  207 | Milotic ex                     | HP=  270 | Type={W}   | Prev=Feebas               | Move=[Ability] Sparkling Scales | Cost=n/a          | Dmg=n/a     
ID=  207 | Milotic ex                     | HP=  270 | Type={W}   | Prev=Feebas               | Move=Hypno Splash              | Cost={W}ΓùÅΓùÅ        | Dmg=160     
ID=  211 | Magneton                       | HP=  100 | Type={L}   | Prev=Magnemite            | Move=[Ability] Overvolt Discharge | Cost=n/a          | Dmg=n/a     
ID=  211 | Magneton                       | HP=  100 | Type={L}   | Prev=Magnemite            | Move=Electric Ball             | Cost={L}ΓùÅ         | Dmg=40      
ID=  219 | Cofagrigus                     | HP=  120 | Type={P}   | Prev=Yamask               | Move=Law of the Underworld     | Cost={P}          | Dmg=n/a     
ID=  219 | Cofagrigus                     | HP=  120 | Type={P}   | Prev=Yamask               | Move=Spooky Shot               | Cost={P}ΓùÅΓùÅ        | Dmg=100     
ID=  221 | Meowstic                       | HP=   90 | Type={P}   | Prev=Espurr               | Move=[Ability] Beckoning Tail  | Cost=n/a          | Dmg=n/a     
ID=  221 | Meowstic                       | HP=   90 | Type={P}   | Prev=Espurr               | Move=Psyshot                   | Cost={P}ΓùÅΓùÅ        | Dmg=80      
ID=  223 | PalossandEX                    | HP=  280 | Type={P}   | Prev=Sandygast            | Move=Tera                      | Cost=n/a          | Dmg=n/a     
ID=  223 | PalossandEX                    | HP=  280 | Type={P}   | Prev=Sandygast            | Move=Sand Tomb                 | Cost=ΓùÅΓùÅΓùÅ          | Dmg=160     
ID=  223 | PalossandEX                    | HP=  280 | Type={P}   | Prev=Sandygast            | Move=Barite Jail               | Cost={W}{P}{F}    | Dmg=n/a     
ID=  225 | Gastrodon                      | HP=  130 | Type={F}   | Prev=Shellos              | Move=[Ability] Sticky Bind     | Cost=n/a          | Dmg=n/a     
ID=  225 | Gastrodon                      | HP=  130 | Type={F}   | Prev=Shellos              | Move=Mud Shot                  | Cost={F}ΓùÅΓùÅ        | Dmg=80      
ID=  228 | Zweilous                       | HP=  100 | Type={D}   | Prev=Deino                | Move=Stomp Off                 | Cost={D}          | Dmg=n/a     
ID=  228 | Zweilous                       | HP=  100 | Type={D}   | Prev=Deino                | Move=Darkness Fang             | Cost={D}ΓùÅΓùÅ        | Dmg=60      
ID=  236 | Leafeon ex                     | HP=  270 | Type={G}   | Prev=Eevee                | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=  236 | Leafeon ex                     | HP=  270 | Type={G}   | Prev=Eevee                | Move=Verdant Storm             | Cost={G}ΓùÅ         | Dmg=60├ù     
ID=  236 | Leafeon ex                     | HP=  270 | Type={G}   | Prev=Eevee                | Move=Moss Agate                | Cost={G}{R}{W}    | Dmg=230     
ID=  238 | Whimsicott                     | HP=  100 | Type={G}   | Prev=Cottonee             | Move=[Ability] Wafting Heal    | Cost=n/a          | Dmg=n/a     
ID=  238 | Whimsicott                     | HP=  100 | Type={G}   | Prev=Cottonee             | Move=Seed Bomb                 | Cost={G}          | Dmg=40      
ID=  239 | Flareon ex                     | HP=  270 | Type={R}   | Prev=Eevee                | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=  239 | Flareon ex                     | HP=  270 | Type={R}   | Prev=Eevee                | Move=Burning Charge            | Cost={R}ΓùÅ         | Dmg=130     
ID=  239 | Flareon ex                     | HP=  270 | Type={R}   | Prev=Eevee                | Move=Carnelian                 | Cost={R}{W}{L}    | Dmg=280     
ID=  240 | Seaking                        | HP=  110 | Type={W}   | Prev=Goldeen              | Move=[Ability] Festival Lead   | Cost=n/a          | Dmg=n/a     
ID=  240 | Seaking                        | HP=  110 | Type={W}   | Prev=Goldeen              | Move=Rapid Draw                | Cost=ΓùÅ            | Dmg=60      
ID=  241 | Vaporeon ex                    | HP=  280 | Type={W}   | Prev=Eevee                | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=  241 | Vaporeon ex                    | HP=  280 | Type={W}   | Prev=Eevee                | Move=Severe Squall             | Cost={W}ΓùÅ         | Dmg=n/a     
ID=  241 | Vaporeon ex                    | HP=  280 | Type={W}   | Prev=Eevee                | Move=Aquamarine                | Cost={R}{W}{L}    | Dmg=280     
ID=  243 | Glaceon ex                     | HP=  270 | Type={W}   | Prev=Eevee                | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=  243 | Glaceon ex                     | HP=  270 | Type={W}   | Prev=Eevee                | Move=Frost Bullet              | Cost={W}ΓùÅ         | Dmg=110     
ID=  243 | Glaceon ex                     | HP=  270 | Type={W}   | Prev=Eevee                | Move=Euclase                   | Cost={G}{W}{D}    | Dmg=n/a     
ID=  244 | Jolteon ex                     | HP=  260 | Type={L}   | Prev=Eevee                | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=  244 | Jolteon ex                     | HP=  260 | Type={L}   | Prev=Eevee                | Move=Flashing Spear            | Cost={L}ΓùÅ         | Dmg=60      
ID=  244 | Jolteon ex                     | HP=  260 | Type={L}   | Prev=Eevee                | Move=Dravite                   | Cost={R}{W}{L}    | Dmg=280     
ID=  246 | Espeon ex                      | HP=  270 | Type={P}   | Prev=Eevee                | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=  246 | Espeon ex                      | HP=  270 | Type={P}   | Prev=Eevee                | Move=Psych Out                 | Cost={P}ΓùÅΓùÅ        | Dmg=160     
ID=  246 | Espeon ex                      | HP=  270 | Type={P}   | Prev=Eevee                | Move=Amazez                    | Cost={G}{P}{D}    | Dmg=n/a     
ID=  248 | Umbreon ex                     | HP=  280 | Type={D}   | Prev=Eevee                | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=  248 | Umbreon ex                     | HP=  280 | Type={D}   | Prev=Eevee                | Move=Moon Mirage               | Cost={D}ΓùÅΓùÅ        | Dmg=160     
ID=  248 | Umbreon ex                     | HP=  280 | Type={D}   | Prev=Eevee                | Move=Onyx                      | Cost={L}{P}{D}    | Dmg=n/a     
ID=  253 | Metapod                        | HP=   90 | Type={G}   | Prev=Caterpie             | Move=Harden                    | Cost={G}          | Dmg=n/a     
ID=  256 | Magmortar                      | HP=  130 | Type={R}   | Prev=Magmar               | Move=[Ability] Magma Surge     | Cost=n/a          | Dmg=n/a     
ID=  256 | Magmortar                      | HP=  130 | Type={R}   | Prev=Magmar               | Move=Searing Flame             | Cost={R}{R}ΓùÅ      | Dmg=90      
ID=  258 | NΓÇÖs Darmanitan                 | HP=  140 | Type={R}   | Prev=NΓÇÖs Darumaka         | Move=Back Draft                | Cost=ΓùÅΓùÅ           | Dmg=30├ù     
ID=  258 | NΓÇÖs Darmanitan                 | HP=  140 | Type={R}   | Prev=NΓÇÖs Darumaka         | Move=Flamebody Cannon          | Cost={R}{R}ΓùÅ      | Dmg=90      
ID=  261 | Lombre                         | HP=   90 | Type={W}   | Prev=Lotad                | Move=Aqua Slash                | Cost={W}{W}       | Dmg=70      
ID=  264 | Wailord                        | HP=  240 | Type={W}   | Prev=Wailmer              | Move=Hydro Pump                | Cost=ΓùÅΓùÅΓùÅΓùÅ         | Dmg=10      
ID=  266 | IonoΓÇÖs Electrode               | HP=  100 | Type={L}   | Prev=IonoΓÇÖs Voltorb       | Move=Thump-Thump Boom          | Cost={L}{L}       | Dmg=n/a     
